Month,Beer_Volume,Real_BV,GDP_per_capita_currentYuan,Avg_temp_min_China_Farenheit,Avg_temp_China_Farenheit,China_Max_Temp,AvgBeerPrice_CNY,AvgWinePrice_CNY,AvgSpritPrice_CNY,Wine_TotalVolume_millionlitres,Spirits_TotalVolume_1000litres,Output_of_SoftDrinks_CurrentPeriod_10000tons,Retail_Price_Index,Retail_Price_Indices_Fuels,CPI_RealAvgBeerPrice_CNY,Working_Days_Total,FAI_100million_Yuan,PMI,Total_pop,Pop0_4,Pop5_9,Pop10_14,Pop15_19,Pop20_24,Pop25_29,Pop20_29,Pop30_34,Pop35_39,Pop40_44,Pop45_49,Pop50_54,Pop55_59,Pop60_64,Pop40_64,Pop_lda,Pop65_69,Pop70_74,Pop75_79,Pop80,Sum_of_Beijing_Olympics,Sum_of_Chinese_Grand_Prix,Sum_of_Qingdao_Beer_Festival,Sum_of_Shanghai_Intl_Beer_Festival,Sum_of_Shanghai_Rolex_Masters,Sum_of_Shanlanaya_Music_Festival,Sum_of_Jan_Flag,Sum_of_Feb_Flag,Sum_of_Mar_Flag,Sum_of_Apr_Flag,Sum_of_May_Flag,Sum_of_Jun_Flag,Sum_of_Jul_Flag,Sum_of_Aug_Flag,Sum_of_Sep_Flag,Sum_of_Oct_Flag,Sum_of_Nov_Flag,Sum_of_Dec_Flag,Chinese_New_Year,Spring_Festival_Golden_Week,Working_Days_Total,CPI_imf,DI_imf,wage_index_imf,unemp_rate_imf,Output_of_Liquor_CurrentPeriod,Output_of_SoftDrinks_CurrentPeriod,Output_of_Wine_CurrentPeriod,Urban_population,Total_Value_of_Exports_Current_Period,Inflation_consumer_prices,GDP_deflator,Consumer_Price_Index,Retail_Price_Index,Retail_Price_Indices_Beverages_Tobacco_and_Liquor,Retail_Price_Indices_Food,Retail_Price_Indices_Fuels,GDP_deflator_Annual,Consumer_Price_Index_Annual,Retail_Price_Index_Annual,Retail_Price_Indices_Beverages_Tobacco_and_Liquor_Annual,Retail_Price_Indices_Food_Annual,Retail_Price_Indices_Fuels_Annual,std_pop
08-01-2016,456.8406397,45684.06397,522.5687677,76.25731195,83.9412457,91.14462397,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1793.4,111.2909099,97.60990609,9.304195232,20,53502.61034,48.8,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,101.9,646.312,134.6024636,4.04,97.4,1793.4,9.9,782.9227555,187.91549,1.979587498,176.5027907,118.7405803,111.2909099,111.4862618,135.6568702,97.60990609,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
09-01-2016,346.9292045,34692.92045,522.5687677,67.97849311,75.13303342,86.85573423,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1627.3,111.8473644,99.4644943,9.304195232,19,58098.31653,49.2,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,101.9,646.312,134.6024636,4.04,123.6,1627.3,12.5,782.9227555,183.940668,1.979587498,176.5027907,119.5717643,111.8473644,111.4862618,137.6917233,99.4644943,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
10-01-2016,230.82,23082,522.5687677,60.75045052,66.62594762,78.32424379,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1337,111.8473644,100.5586037,9.304195232,16,56203.81829,49.4,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,102.4333333,692.296,141.6573348,4.02,117.8,1337,10.2,782.9227555,165.681007,1.979587498,176.5027907,119.4521926,111.8473644,111.5977481,136.5901895,100.5586037,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
11-01-2016,182.96,18296,522.5687677,46.98894023,54.67642296,68.69413656,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1360.5,112.1829065,101.9664242,9.304195232,21,53342.20786,49.9,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,102.4333333,692.296,141.6573348,4.02,135.2,1360.5,12.3,782.9227555,180.3779222,1.979587498,176.5027907,119.6694617,112.0030035,111.6487567,136.8109012,101.0335155,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
12-01-2016,185.41,18541,522.5687677,42.8,50,63.65819077,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1452.1,112.9367188,98.92242875,9.304195232,21,56972.28288,49.5,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,102.4333333,692.296,141.6573348,4.02,145.1,1452.1,13.3,782.9227555,198.7818544,1.979587498,176.5027907,120.1120787,112.6786329,111.689572,138.538886,101.1770197,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
01-01-2017,333.39762,33339.762,560.2439525,33.4048489,41.33655814,60.46145625,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,18,12684.75668,49.5,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,103.4666667,648.1034352,159.5490455,4.019984792,119.9739744,1343.543845,10.25877417,803.5010918,171.0517345,1.734975933,181.5835614,121.0564053,113.4042705,111.7222243,140.6385135,101.3518953,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
02-01-2017,225.10836,22510.836,560.2439525,37.58958864,45.02509602,62.47818873,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,17,28209.24483,49.7,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,103.4666667,648.1034352,159.5490455,4.019984792,105.6022378,1264.778514,9.107549369,803.5010918,120.4040562,1.734975933,181.5835614,121.9681715,114.3429999,111.7483462,144.1732526,101.3430349,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
03-01-2017,306.8409,30684.09,560.2439525,46.8975429,55.19300103,65.65741577,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,21,51433.52279,48,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,103.4666667,648.1034352,159.5490455,4.019984792,121.2661537,1782.660607,10.69750013,803.5010918,139.1292464,1.734975933,181.5835614,121.4460349,113.9399459,111.7692437,142.0798896,101.2594092,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
04-01-2017,302.62826,30262.826,560.2439525,56.05883416,64.83746658,65.51246872,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,18,49961.60999,48.4,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,103.7247094,641.7425753,140.8047736,4.019961235,107.770056,1602.901144,8.923204779,803.5010918,158.7436741,1.734975933,181.5835614,121.4746984,113.7745299,111.7859617,141.5588313,101.287174,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
05-01-2017,382.8170196,38281.70196,560.2439525,63.89501722,72.41835397,68.1292878,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,19,57941.41878,48.6,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,103.7247094,641.7425753,140.8047736,4.019961235,110.7928433,1597.189086,9.174127901,803.5010918,167.0718975,1.734975933,181.5835614,121.1760836,113.5444265,111.7993362,140.5546512,101.513141,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
06-01-2017,441.8882592,44188.82592,560.2439525,70.55641377,78.58897139,88.6538659,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,20,74300.50409,48.3,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,103.7247094,641.7425753,140.8047736,4.019961235,122.3916545,1918.439368,10.51257486,803.5010918,163.367503,1.734975933,181.5835614,120.9021752,113.3149251,111.8100357,139.9386919,101.8270177,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
07-01-2017,,,560.2439525,74.88044879,82.79144821,91.65209489,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,20,56987.38486,48.4,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,104.0669737,689.2144628,139.7211727,4.019942389,102.713876,1859.934801,9.071093411,803.5010918,173.5050596,1.734975933,181.5835614,121.0283367,113.2412985,111.8185954,140.0516448,101.8335021,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
08-01-2017,,,560.2439525,74.04608722,81.78911161,90.8568616,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,21,55754.6488,48.9,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,104.0669737,689.2144628,139.7211727,4.019942389,102.9442658,1893.180101,10.23753067,803.5010918,176.8518129,1.734975933,181.5835614,121.3676456,113.4930537,111.8254431,141.0472456,101.6480879,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
09-01-2017,,,560.2439525,67.25888135,74.38804108,85.89741058,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,20,60012.99855,49.3,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,104.0669737,689.2144628,139.7211727,4.019942389,128.8010225,1719.287967,11.94507566,803.5010918,179.2921257,1.734975933,181.5835614,121.9153806,113.8867044,111.8309213,142.0048019,101.9532,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
10-01-2017,,,560.2439525,58.17639057,66.10543174,79.71131975,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,16,58696.02126,49.6,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,104.5663186,726.9807551,146.9721669,4.019927313,124.8745967,1424.169541,10.39703273,803.5010918,166.8735145,1.734975933,181.5835614,121.9346251,113.8163867,111.8353039,141.3098004,102.1038947,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
11-01-2017,,,560.2439525,47.21562949,54.4144107,69.01368822,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,21,56042.18154,50.2,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,104.5663186,726.9807551,146.9721669,4.019927313,139.1210796,1445.222314,11.78256893,803.5010918,176.6490995,1.734975933,181.5835614,122.1419244,113.9720286,111.83881,141.5304614,102.176701,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
12-01-2017,,,560.2439525,42.60927143,49.2791129,59.82580613,12.61280927,58.91545865,166.9486924,4966.8,5979301.7,1330.793443,113.6328374,98.81885571,9.518191723,19,58903.62247,49.8,1388233,82952,80668,76195,74889,93365,124935,218300,112261,92102,109022,124982,109672,83583,77497,504756,927419,60155,36495,24562,24896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,104.5663186,726.9807551,146.9721669,4.019927313,148.9369612,1531.801276,12.43919416,803.5010918,197.0725679,1.734975933,181.5835614,122.5845414,114.647658,111.8416148,143.2584461,102.2118763,181.5835614,122.348014,112.5928247,114.9013869,144.6137663,77.47561878,2.006134809
01-01-2018,,,606.2914007,33.50167138,41.88005418,58.54938593,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,21,13095.76624,49.8,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,106.1798101,683.2276906,164.8638297,4.019915251,124.700639,1423.712055,10.40808311,824.3239664,165.3921822,1.490364369,186.664332,123.528868,115.3732956,111.8438587,145.3580736,102.2288709,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
02-01-2018,,,606.2914007,37.94838029,45.6523798,60.43258126,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,15,29971.79912,50,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,106.1798101,683.2276906,164.8638297,4.019915251,110.4563943,1339.885899,9.636897305,824.3239664,115.5409353,1.490364369,186.664332,124.4406342,116.312025,111.8456538,148.8928127,102.2370816,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
03-01-2018,,,606.2914007,47.26183851,55.76426223,67.45532473,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,18,54144.80411,48.2,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,106.1798101,683.2276906,164.8638297,4.019915251,126.1385794,1888.017978,10.69176908,824.3239664,135.6795338,1.490364369,186.664332,123.9184976,115.908971,111.8470899,146.7994497,102.2410484,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
04-01-2018,,,606.2914007,55.86772029,64.59660953,73.95303531,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,20,52382.12799,48.6,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,105.8578675,676.0571791,146.1195579,4.019905602,112.6450996,1697.185853,9.508069814,824.3239664,154.4761754,1.490364369,186.664332,123.9471611,115.743555,111.8482388,146.2783914,102.242965,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
05-01-2018,,,606.2914007,63.74696224,72.28777433,80.09217957,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,21,60098.19614,48.8,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,105.8578675,676.0571791,146.1195579,4.019905602,115.6682621,1690.695029,9.673220034,824.3239664,162.4565716,1.490364369,186.664332,123.6485463,115.5134517,111.8491579,145.2742113,102.2438909,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
06-01-2018,,,606.2914007,70.58403089,78.66187587,88.72930762,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,18,77021.86564,48.5,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,105.8578675,676.0571791,146.1195579,4.019905602,127.267127,2030.225849,10.5628247,824.3239664,158.4326714,1.490364369,186.664332,123.3746379,115.2839502,111.8498932,144.658252,102.2443383,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
07-01-2018,,,606.2914007,74.85032836,82.87693071,91.54811393,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,21,58814.82994,48.5,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,106.2001317,725.5812942,145.0359569,4.019897883,107.5893562,1967.806407,9.602248327,824.3239664,168.4073666,1.490364369,186.664332,123.5007994,115.2103236,111.8504814,144.7712049,102.2445545,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
08-01-2018,,,606.2914007,74.04121498,81.87379147,90.98900358,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,21,57451.62399,49,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,106.2001317,725.5812942,145.0359569,4.019897883,107.8197471,2002.469834,10.37799115,824.3239664,172.6849616,1.490364369,186.664332,123.8401083,115.4620788,111.850952,145.7668057,102.2446589,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
09-01-2018,,,606.2914007,67.63569936,74.67305909,86.08008779,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,18,61455.77657,49.4,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,106.2001317,725.5812942,145.0359569,4.019897883,133.676504,1818.08042,11.51413844,824.3239664,174.1334924,1.490364369,186.664332,124.3878433,115.8557295,111.8513284,146.724362,102.2447093,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
10-01-2018,,,606.2914007,58.46131939,66.28429406,79.75626355,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,17,60574.01672,49.7,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,106.6994766,764.8409217,152.2869511,4.019891708,129.7500782,1505.627619,10.48323969,824.3239664,160.5105978,1.490364369,186.664332,124.4070878,115.7854118,111.8516296,146.0293605,102.2447337,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
11-01-2018,,,606.2914007,47.7891508,54.9289396,69.26986766,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,21,58076.75836,50.2,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,106.6994766,764.8409217,152.2869511,4.019891708,143.9965611,1527.506044,11.40528148,824.3239664,171.2485808,1.490364369,186.664332,124.6143871,115.9410538,111.8518705,146.2500215,102.2447455,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
12-01-2018,,,606.2914007,42.68298232,48.75248905,60.36269318,13.87724129,60.16122848,175.8718841,5320.4,6186931.5,1437.256919,116.3600255,101.1905083,9.746628324,20,60358.99138,49.7,1393686,81786,81677,76812,74611,87475,118925,206400,120009,92691,103193,123804,114791,87637,75856,505281,924381,65264,38437,24851,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,106.6994766,764.8409217,152.2869511,4.019891708,153.8124427,1618.616924,11.84217658,824.3239664,191.7675567,1.490364369,186.664332,125.0570041,116.6166832,111.8520633,147.9780062,102.2447512,186.664332,124.8502558,113.5714245,116.664575,149.8818741,67.76953554,2.184293286
01-01-2019,,,660.6476857,33.79903835,42.12112914,58.98395655,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,21,13405.47195,49.8,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,108.3129682,718.351979,170.1786139,4.019886768,129.5761205,1504.505093,10.48994675,845.2606414,160.1809893,1.245752805,191.7451027,126.0013307,117.3423207,111.8522175,150.0776337,102.2447539,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
02-01-2019,,,660.6476857,37.58206287,45.34551167,60.35138529,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237473,119.3853861,103.8214615,10.00004066,14,31299.98834,50,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,108.3129682,718.351979,170.1786139,4.019886768,115.3318758,1415.581119,9.976469434,845.2606414,110.4219017,1.245752805,191.7451027,126.9130969,118.2810501,111.8523408,153.6123728,102.2447552,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
03-01-2019,,,660.6476857,47.04147443,55.33670764,66.9490674,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,17,56187.92565,48.3,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,108.3129682,718.351979,170.1786139,4.019886768,131.0140609,1994.203375,10.67859838,845.2606414,130.6510296,1.245752805,191.7451027,126.3909603,117.8779961,111.8524395,151.5190098,102.2447559,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
04-01-2019,,,660.6476857,56.32306729,64.93926909,73.82781596,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,21,54206.14252,48.7,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,107.9910255,710.3718155,151.4343421,4.019882815,117.5205811,1792.21464,9.890569819,845.2606414,149.5365996,1.245752805,191.7451027,126.4196238,117.7125801,111.8525185,150.9979515,102.2447562,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
05-01-2019,,,660.6476857,63.61276265,72.21866368,79.4911039,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,22,61723.4664,48.9,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,107.9910255,710.3718155,151.4343421,4.019882815,120.5437435,1784.941952,10.000464,845.2606414,157.6043515,1.245752805,191.7451027,126.121009,117.4824768,111.8525816,149.9937714,102.2447563,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
06-01-2019,,,660.6476857,70.46542311,78.56947719,88.82197438,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,18,79072.58891,48.6,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,107.9910255,710.3718155,151.4343421,4.019882815,132.1426085,2142.901819,10.59262719,845.2606414,153.6662622,1.245752805,191.7451027,125.8471006,117.2529753,111.8526322,149.3778121,102.2447564,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
07-01-2019,,,660.6476857,74.71434327,82.86685462,91.47796047,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,21,60191.92872,48.7,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,108.3332898,761.9481606,150.3507411,4.019879654,112.4648377,2076.539868,9.953164216,845.2606414,163.7252506,1.245752805,191.7451027,125.9732621,117.1793487,111.8526726,149.490765,102.2447565,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
08-01-2019,,,660.6476857,73.75573583,81.56346336,90.63442921,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,19,58730.40574,49.2,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,108.3332898,761.9481606,150.3507411,4.019879654,112.6952286,2112.636315,10.46954632,845.2606414,168.0856482,1.245752805,191.7451027,126.312571,117.4311039,111.8527049,150.4863658,102.2447565,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
09-01-2019,,,660.6476857,67.67295263,74.63092108,86.17987903,15.33316378,61.59290887,185.5113937,5702.9,6399928.2,1552.237472,119.3853861,103.8214615,10.00004066,18,62543.00436,49.6,1398582,80285,82512,77572,74790,82427,112117,194544,125857,94925,98126,121417,118972,92237,74945,505697,921023,69368,41044,25440,26546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,108.3332898,761.9481606,150.3507411,4.019879654,138.5519855,1917.668629,11.22584826,845.2606414,169.6155172,1.245752805,191.7451027,126.860306,117.8247546,111.8527308,151.4439221,102.2447565,191.7451027,127.3524977,114.5500243,118.427763,155.149982,58.0634523,2.344253658
